"","mz","rt","apple_control_neg_102","apple_control_neg_202","apple_control_neg_302","apple_control_neg_402","apple_control_neg_502","apple_control_neg_602","apple_control_neg_702","apple_control_neg_802","apple_control_neg_902","apple_control_neg_1002","apple_group1_neg_102","apple_group1_neg_202","apple_group1_neg_302","apple_group1_neg_402","apple_group1_neg_502","apple_group1_neg_602","apple_group1_neg_702","apple_group1_neg_802","apple_group1_neg_902","apple_group1_neg_1002","apple_group2_neg_102","apple_group2_neg_202","apple_group2_neg_302","apple_group2_neg_402","apple_group2_neg_502","apple_group2_neg_602","apple_group2_neg_702","apple_group2_neg_802","apple_group2_neg_902","apple_group2_neg_1002","apple_group3_neg_102","apple_group3_neg_202","apple_group3_neg_302","apple_group3_neg_402","apple_group3_neg_502","apple_group3_neg_602","apple_group3_neg_702","apple_group3_neg_802","apple_group3_neg_902","apple_group3_neg_1002"
"M813.5282T618.5","813.528220235216","618.497136904894","117.848807700128","83.0855990441768","78.514830735699","31.7255592029863","125.830674328832","34.6923298924373","108.190243411156","89.0170196008949","90.529245279601","143.858988851363","91.3176072925562","76.7690680004889","112.249937284726","109.657847199072","71.6294726338034","148.089993765179","57.2202068496564","99.1267766679448","114.261885013266","103.356668162303","93.1065477434313","75.8733891038501","118.389467865212","84.714326499533","116.748672161499","81.1419746568172","73.183541878412","151.252706599462","84.9703378904087","63.1248954234479","114.565855667952","71.6776645611571","126.295164097412","103.998067270567","117.004767775335","124.248216909724","73.5742059555894","132.972269412764","118.385726816477","96.3688540167877"
"M814.5635T640.9","814.563471176914","640.862205733772","174.246119164313","201.627981920126","176.734080771423","142.558166379264","200.082691785424","148.184093923101","193.780654650167","212.150330354302","213.956524694677","295.074492139552","190.2696622127","146.18830704467","190.858201450505","173.707715669081","163.675034605891","233.055269107268","164.281097577121","167.894118058975","187.872695837657","183.853462570035","147.322852435693","129.369398608746","192.654400778689","148.079057369578","209.248901693677","119.200665825955","127.152287760138","248.391837585573","137.935031615445","131.144376551936","190.600031344378","113.264516942047","150.213413271083","242.837905166765","198.69273824019","235.12285956235","129.062874986226","191.214939294867","205.534751529222","199.408477301051"
"M815.5637T640.7","815.563687656266","640.656946253805","69.5586585373932","99.6100788557732","82.3233155706079","74.7113923514971","99.767145958161","80.0609398324941","85.6021541659575","92.3735028389111","90.5665533990638","124.768587365521","103.003032114078","57.781596826535","96.9060790689676","83.0294237232387","60.2957255432193","94.8441353655744","79.9841943298889","78.1092181379294","102.74079891741","94.020691224925","72.3290629714081","53.252315365964","82.2194068315522","75.2408153022152","100.388103376646","61.7302398493491","68.4284462730575","105.66744560689","63.8051399620042","58.0847567692499","87.126565160948","62.6698669422306","70.3074472710594","108.303170958145","89.852666939516","112.244453327272","70.2909698230975","88.3979116659405","94.609302129733","99.9664966553937"
"M816.5369T618.6","816.536910582186","618.637851378827","50.0283529412536","64.6562101537711","55.1408650076594","22.5920604211806","73.0433351588867","34.7710370251221","61.9972910246161","62.3494961009783","58.7646295614926","71.4729534429276","66.3158820417529","41.3644102291838","52.2598970561939","72.6035502723871","50.6698724870876","67.359346286481","42.9602945677263","58.327187434661","75.806235302618","59.046686911388","69.7375229216384","50.652185609877","64.2450407487886","52.8411265503984","44.8623362019874","49.0667838443806","40.5734324350826","76.8638222618829","37.7971700478229","38.8630847088543","61.1923400281776","44.0588038672696","71.8692637900413","74.7903594009885","56.0721028366279","71.1804803572468","49.5292173143407","76.0241608457363","75.1310514792476","60.2806634139509"
"M817.2481T15.5","817.248141201976","15.5097119190091","14.8347915851081","15.3841672761313","15.3822781734225","17.5754253712465","15.9736733959037","21.2575497361169","15.3760599299213","11.0296854456685","18.1213165683263","27.8135422566264","12.6687091180034","24.2405219969676","15.793020398612","23.1605172960359","14.1295381469938","25.2172447015204","14.837467988815","13.7409267788425","25.2978507695479","17.5924584241176","15.3579497322931","14.2978627031177","12.6548508656579","18.6853637959348","18.1780879556846","24.7063240040427","16.4820831781751","17.4798825447731","15.3690470546952","16.3633583988833","17.6238829729187","13.2184907555645","18.1157458009151","25.7632669507407","20.8061348774582","17.5959479586686","19.2361163569696","15.1117816312879","18.1380241586986","16.531817205368"
"M817.5348T620.6","817.534763855606","620.579977724519","42.4130103505504","49.2533216139486","55.5187813190651","14.8280847160006","38.2765874090561","21.896653090623","33.6348884110197","37.5862162484635","37.560346382114","40.9056808988906","63.5530074057799","90.1074041725302","34.7392879432547","37.2673920062575","34.0135813187467","47.2839627304571","25.9516754607034","39.5466720059121","34.9022826687946","103.544501282938","40.7096592612118","32.0560158731771","56.4726046397218","37.2963622285214","32.7270932458798","35.5602886582614","23.7230005586328","40.2025720920542","35.9399145529691","13.1836863828465","39.1627858557897","41.4620305973925","55.8158586879281","36.6039867124005","29.8740943806541","34.9485238923631","18.9466869045284","47.0171039440694","34.0580712521434","27.9817255780363"
"M819.5258T614.2","819.525798664984","614.201082427777","15.9930815081658","12.219395905378","19.2375233441026","41.1598748486195","26.5430355655605","18.4583503692531","17.3727419723561","26.9579178789436","20.4405472150267","39.8314465735693","15.4512859270905","27.7201384250995","12.5676237294535","29.2782611753637","29.8159250333189","29.7968178938027","30.4113097550199","24.2326158543914","25.1713729175151","35.5079742555872","18.2053222462576","22.6045136787158","20.4174335646317","15.5757008541524","31.3900927531845","18.3096661152476","25.4417672952249","48.115195560338","23.7891114856503","41.8031908931109","21.2385264508397","34.6632522976495","18.8185190742289","27.6449813726439","40.1790817983997","27.1589571961327","18.2546287386639","42.915264873579","22.9504564010978","35.627571295293"
"M820.5587T625.8","820.558653316828","625.758308632164","16.4099926472621","25.7375295751978","28.3963094016217","29.0817430704647","17.2996440139792","20.2317539750525","23.6309461350865","20.8529976287466","14.7815187324728","27.18210965264","22.1196753896055","15.8860947089151","20.2805234188583","24.1676560623536","14.6872277300706","25.4215122390207","9.71563168327787","19.1682228673598","19.5144213336804","20.2518956215169","18.1313275549419","17.5025950304227","22.9744348741986","22.4462033392478","17.500229151577","19.7492485665547","18.6279557923302","26.1604270279797","19.5753624012678","28.8154633698634","26.7397462061968","19.7418951022337","25.4354350959276","20.7799269056057","16.4063611988287","19.6284346342158","19.05890534779","16.3609234763732","25.6172986682085","16.3924710576719"
"M821.544T616.5","821.54404394717","616.479466252295","42.9006016537977","21.7537284175118","39.0014008177757","60.4963079827139","37.7838898637327","39.4987430522727","43.1917974956225","37.4775539909024","34.4571980704958","64.8020053772598","37.5464831660207","44.5322291081538","29.0955488011506","41.7470438416539","43.5077663769334","54.1368924264633","40.5478506292016","48.2148728602612","43.4147558332364","54.531169312113","43.4020325361291","37.708450938106","43.2870163538411","39.8062502538451","47.952599247219","41.8861714294708","41.3446078857575","70.2061886504962","33.9809555836743","51.6793266149325","32.8661762274862","41.8964280014042","37.7826004460885","47.909566651777","53.4426537184027","55.7612015741946","43.099917054615","60.9863560010713","48.7695667601755","64.5474756266922"
"M822.5514T616.8","822.551363731566","616.781851315637","37.3889404945903","15.2676629682481","23.3657975208104","34.2221396991132","26.3972363569362","18.1875750542689","23.6659654671551","29.3873752768005","31.5083023846455","38.681068941579","27.498614575544","15.2546694459355","13.5120888597353","23.3991550379728","32.1359396879994","33.6592940409239","21.3357377526563","27.7195457967642","19.8470087793612","34.0694505622059","19.789559783644","20.5101067998593","18.2145428091971","34.5133302874068","32.7450001652488","28.2161637358789","22.3183011789065","32.7146507017778","17.6794638656727","31.0201643754135","25.217650185757","17.6236932437427","13.3490238647958","29.9221135524687","32.1517024948579","32.8369437935434","22.3444689620085","28.5537758488522","26.2808489208062","26.4884761388895"
"M823.5587T619","823.558651883975","619.041524316025","68.0390273802859","85.3664064588756","74.2581911250927","79.6467101947092","108.783169933391","86.065663607551","83.0059560018126","72.1304968166878","77.7352765338073","101.63377800934","68.2078989404181","59.4544377844396","92.8764290310774","71.2670621858124","58.9547319148223","88.9648987164164","64.8695248666627","78.4250173824548","85.3963294070942","54.9299376358142","80.255938359127","58.9451351278949","96.5973723163588","72.1631137246586","61.0531145199202","83.7634824129473","54.4728223348611","107.674533857143","64.221415306849","62.9879094382541","81.841961862392","60.1592791102449","81.4546992944925","80.6431094444226","82.377601223734","106.899832602458","62.8250124284496","72.1026089006955","77.7911185635276","59.7204645733509"
"M824.5525T616.7","824.55253500139","616.747814587826","68.8560637767368","51.0273713327479","75.3868291879406","93.3527089004137","94.8795891251307","79.7369294372865","41.7665491535208","65.3465580432203","51.4857757734622","103.285927814541","76.6547301090207","58.1194770079081","64.4207640379905","73.5691635684545","54.7453395920355","102.745291562748","62.3855478993922","88.8526837813943","86.2874024539418","97.773079262527","66.3367733176092","64.5886624126198","64.733236396975","53.9199839979698","71.335977666211","84.0899344116394","65.4955318229438","103.978032761702","60.5948722611732","85.6099897290816","59.0342953341382","68.6001467807864","75.203180084998","66.5734052959212","82.3985453480817","92.8010364953978","51.2772620094711","85.0024796758727","76.8783269981056","78.0270435535855"
"M825.5531T616.8","825.553139838554","616.832323288777","30.2784884225513","37.5307410670393","35.6970156142779","33.9783319577742","41.7211246367028","34.8887081425083","39.2455763733233","33.999989912175","30.6526060152582","47.1982302733522","36.0520258337366","30.141101069136","32.3159339447841","33.3402329572465","32.517959673662","35.9393979159787","35.8219451565957","34.6119045623887","29.2268954805665","32.5991396309308","33.6300513634279","28.9620234955825","33.4124880743548","27.8239780413969","32.637145114784","34.2856585695378","19.1162466042476","35.6332879068068","25.9897013308","35.5662795397333","39.5468261108126","35.9152190323843","50.9508684269514","35.9764687991847","39.4855333803042","50.8434421135844","41.9231877624952","41.6709643090787","31.6318382617142","32.9138258518204"
"M826.5583T617.8","826.558283176754","617.818223985028","232.423257542194","257.446329490678","252.040495548365","217.315989129948","292.246863795444","266.223242569628","232.001045309611","240.39480095316","232.269959676685","310.073280027","246.361966211263","236.272467414063","228.598714470581","288.566182514671","209.175288792947","284.023980639635","236.262415286328","226.780717908023","270.042731098001","245.515072272756","241.137815605238","203.039066809495","241.562777385421","259.898924004298","203.781678594155","204.144890596112","206.883551971772","305.75131502017","230.398059499581","216.565258294751","268.988230769552","234.621744674041","238.981398171853","282.953384729175","224.643416114995","283.580521704671","204.723798837818","257.087799844168","267.202779978743","244.52615024861"
"M827.5629T617.5","827.562874490906","617.538825100223","137.839768283891","130.538927224226","130.347803014854","135.095573184706","139.306406948995","137.001127254917","116.785118412934","126.951678892965","117.01094395606","162.426170181738","114.28765790485","101.838776183693","104.780322321858","145.745571271221","113.988998577724","154.040446520456","110.322955563184","98.2034835501454","128.821979769355","112.70241812832","110.397355028996","109.503471053958","137.534514267988","108.193235226892","113.513423005037","109.513789619374","93.051773609177","132.640279976702","116.635175696099","120.805067321344","120.913275067243","101.894128280361","128.406971300774","151.550823679863","103.74678076948","118.773074113378","104.597878665322","114.167794442186","129.251204754728","125.862527580117"
"M828.5735T623.1","828.573527020148","623.076535647203","66.090602829862","60.7001209241413","70.9462553571854","43.4123019686458","80.724397370055","69.3453369200465","74.878351466595","84.0814553791584","69.2715942465425","45.3340373240899","69.9180631920852","34.3887589958126","80.2282400988958","67.4129119492136","62.8598768154435","90.237166620748","56.033489524783","77.121274670717","66.4108403353794","36.4963885768086","68.9790182474753","67.8734582451161","31.7658282905509","66.2676814486258","62.7792186754903","78.825170386815","60.5257036333103","76.1059471113806","61.8726738502431","77.2306260110701","70.0564938897855","48.8398433542006","66.5905406156455","66.4528340377129","52.9482456977923","84.4442336305368","75.7763457815258","81.6803168463453","78.7955156388724","54.7832914696649"
"M829.1799T572.6","829.179852305793","572.584320113756","47.8699848052482","27.6347870037762","24.4427780924591","16.8705163375424","27.0484718570257","29.1048614866962","35.9165626341441","30.1506709410563","25.9168687102738","27.1849115759788","19.1414568528885","12.8127232965632","9.90883090114354","9.3104826427507","12.2264996818151","16.8331487067623","8.73614483490062","9.89494707175885","20.2983842287283","13.9056174810452","18.6064354498045","12.8097800850448","18.0205911341528","11.0616047435758","17.44160832172","15.7245269074223","18.0433925491552","16.2444414835776","10.4921990470172","12.2045532421917","12.214267312921","8.70045573049183","11.6315192108847","16.2627399898946","17.9918290264423","25.5583902636688","14.5090415362156","16.8676651642402","24.9927014943495","16.8555489846758"
"M829.5788T621.6","829.57882155249","621.585008540852","29.3391396772568","39.9692111212062","23.026243524378","31.525062892626","24.0825561795236","26.2949657599747","39.1806465143236","32.3872019395424","24.8959852340917","47.4417694305879","23.6497891233666","19.309159629196","21.5269507015695","32.2826915736333","29.3165010694499","24.6365876923078","28.1657335969254","26.9980392762063","31.323258422728","23.5962678009764","25.3219002542555","32.346495596983","33.0064320710753","21.225956845974","32.4281588577724","24.8435952874152","27.6434304086433","34.0772034530528","19.8379082809524","26.8808248827906","29.1031330100155","18.7001177298163","32.1158159647621","28.2717611407224","33.1032877388498","34.3563700991363","21.1520813241294","34.9768310704912","32.7160729606873","23.0018444392385"
"M830.5939T626.7","830.593896676929","626.706715441126","118.607359032067","128.052407916208","120.095795639482","114.662671721238","136.554716150358","138.511989511327","109.635157550119","108.141459513311","91.4830810468447","128.177920712664","106.866137562788","95.6271948517679","109.060952649688","121.829704484661","91.8245960416293","115.253439461398","104.879495991563","91.8283217815915","127.418513893175","97.2061690524351","133.949404435674","94.0815317652596","115.975068688917","115.197759499701","98.0118176081556","108.023259550831","93.3672234729365","116.310117787547","89.5531161484814","95.6867535596612","137.971250688028","99.9727692397064","122.860308595313","117.398154589027","96.283310364137","115.210027741585","92.616990516779","123.78629223588","115.836758805897","113.533676419182"
"M831.5034T662.5","831.503439337909","662.469871623681","357.783266017153","303.721443740892","196.301970505928","149.352574390507","591.58037752827","2.28945142221175","358.655550828382","554.740748776988","270.316340226698","396.622522352705","287.235800165257","353.78401361403","345.971524932796","297.985242749782","393.337805301484","355.953348497165","307.159752515184","375.163521643646","436.696272411739","350.64335373723","299.234584515829","393.967380208615","4.00353290134182","269.31400778411","377.578295652325","395.376649242644","643.628468915205","477.949143930787","422.608534791361","257.189340823818","524.53440682405","295.355560489988","599.617525740106","580.186837536919","447.845104821381","349.36124077788","407.596680945713","370.622355657454","390.65368701261","347.786084148327"
"M831.5935T626.7","831.593506179855","626.747217446395","47.3050914609285","67.8566837848056","66.4156506926211","54.8170765580799","65.4312392855009","69.4341640127932","63.6543629179014","67.1163862776431","49.4854598560816","72.253081664169","63.483979938095","37.1702150169804","54.3540943428452","55.7927131405813","37.0198591415753","60.3877680092597","48.4993945965345","54.2735770669788","60.6201401851217","51.5865160171379","66.749009239298","52.9031238587886","48.3184747983991","53.4956813526866","60.5418283621766","57.348419055507","50.9689682308718","57.2640357402634","51.3568611758309","46.7668807271184","58.6291339083946","53.4655148706679","61.7486423184964","65.7294987184028","39.7479945629602","68.3530919881014","47.671843071068","54.2186252071575","50.4810896936597","52.2578614662215"
"M832.5448T629.2","832.544804101733","629.234139316661","51.3740469497415","47.2619172673603","40.6329843024723","36.5210034438678","43.7258629271073","34.5490265772329","193.17523894218","41.8083031224469","38.6713732545738","45.6842371257662","38.5456826509683","32.2991920287765","45.8376784812237","43.5295411475517","30.4406536808183","52.8031877934318","32.2974430477411","39.4806396802186","50.3766356594861","47.2401858733938","40.384831576654","36.3167583399627","45.4218954041135","37.1412101184815","42.1236938203547","190.179986557414","40.3959094112452","45.1347417916364","31.518248720618","30.4687483864836","36.0042461019439","34.6030675062197","53.3709101888845","50.3991248678449","55.510522044231","33.4930682895738","35.5819302743384","48.9183924900062","33.5688649342046","38.713825566313"
"M833.5201T624.1","833.520055672703","624.0653575821","994.122138438174","33.7765459389783","22.9231183014545","26.372281621314","34.7333962871744","43.5800740720733","1239.90268296075","791.446951255202","30.816941671212","2259.56920712643","24.2216438126683","35.4049795255692","35.7240041117819","1640.1648844333","835.703988211621","2485.90164639054","20.8289236304065","44.1255204904479","2129.80422815705","36.7189838447837","1115.223718934","625.242293422343","635.688052873702","667.657870779658","38.161725072849","29.0370078759059","1521.04224681186","2337.89463142499","1189.26784774871","31.231168631533","1831.77908259822","32.4931508395706","178.584574338972","2371.05637212999","2153.64841894194","2223.19790437795","669.180270260686","1940.06542434643","40.1331018742411","31.9294803155259"
"M834.5234T608.2","834.523447816813","608.241015212668","506.640370532259","644.816891747417","430.351614373589","13.9134382794613","379.436465444223","210.022222672433","732.58432281318","347.518821796634","650.651920296792","1116.40885329973","24.4748033734317","250.64311580945","342.731422429312","718.198662725961","407.328471886669","1142.77077555658","18.6154593963359","432.334531993335","1089.1027879524","485.172275264596","563.27740642326","162.412311915497","310.315504594093","312.999934528522","513.126288350267","570.810097078952","615.743450212191","1032.87922123243","570.259383900484","23.0663932527433","817.511574848691","628.260095010894","372.572653212701","1079.13811541571","1025.15395946723","1116.63374821736","335.875152310367","633.132283433031","26.3742905219377","6.39383114383661"
"M835.5267T606.9","835.526673759918","606.85908595379","116.509119918475","156.872570781884","117.498505536039","7.62269118798309","104.002197489567","34.3911667978972","49.5956890260799","130.900800410685","194.878031331953","284.504143893428","52.0251199101606","70.3107632202386","88.16843202549","198.00133414957","106.434393611822","47.1338427525663","10.5065356661072","138.104704768008","236.287507908323","73.795722942378","168.110319890327","95.1771579006944","103.932792918793","89.3495113356316","161.418216775853","162.895011092577","38.1686869032141","274.417879287625","165.868410711079","20.4207183842229","44.4723214569885","161.019203256155","114.306632721965","282.538757740585","209.192645914482","273.476970941734","77.7539378291564","197.841154564737","90.1390011068663","5.25104371155885"
"M836.5855T623.7","836.585517222612","623.68123017756","43.7941241056251","23.998536647443","26.9730976313404","9.36445076441478","58.4672239997048","21.19415553","20.4228170769978","26.835560654401","31.5754926284499","29.6993185649344","21.5841230369338","15.4881871616823","18.6979653830822","22.0355216104217","24.8211482534989","25.6965427346335","21.3927936953429","27.2819380181224","27.8558197383107","25.41534390786","43.4036020541043","33.8978608361441","25.4489184337355","38.1475363035063","19.8049501230144","38.0144741452903","13.8319057537596","27.9368686601156","26.6776895271141","12.1386408937138","27.3506310131803","16.2357825842302","21.4523537523952","72.7726554735325","39.1962054419072","98.2354618498557","17.0921430407608","66.8076972518579","48.8375137013215","24.7973830415031"
"M841.5153T685.1","841.5153256639","685.149151042372","40.2539417032197","40.1361363204491","39.0572674965881","2.82369770490369","78.626756989482","0.564117509316271","49.7808379077016","65.2262470963567","96.3256314512437","77.6119228088934","45.2519824098976","47.8638465462455","51.7129523040776","100.773761930432","62.2877581797044","81.5490087180566","39.6091313244233","57.5183785336679","79.8768027866988","45.1994843307637","46.3297935562038","58.1793732547535","0.564853348560862","50.4203432205441","63.751844201892","65.2890330024179","70.7912753563821","81.8612038052088","63.2006877912281","1.13061945213736","45.3621385044266","40.1702871364852","80.6212876053684","80.305706692354","81.9716049727457","60.457967768405","76.5286796243899","56.2371800760411","58.0805749177798","46.8771360578639"
"M842.5851T694.3","842.585125039425","694.323845668268","51.7624531143238","56.9033667579788","45.885129937112","36.6235694749114","65.8167785609046","38.6849552467463","69.8679161135012","36.8440146207946","55.3992408120309","70.7494323523968","50.0311436437137","45.3397228114806","45.0440769550744","59.5281161025096","39.4490234177358","94.896796916736","41.0131316711829","50.4713021993484","51.2662618535532","41.3741812147828","48.3357538938071","48.765712181339","52.7042560299492","35.9516436237434","50.7976446898797","45.8552661545411","62.7465646997404","73.5126291967208","34.1051657498517","51.9917898843028","54.1585946870146","44.0882742965232","55.4743922458124","55.6487545204003","64.855336441974","45.2497484978746","51.203112039341","60.5790474103884","58.8543401980628","56.834525932589"
"M842.6699T632.1","842.66985531544","632.146737975517","97.2113147618286","84.4953201621822","79.5949144414772","88.3198232680952","63.854826798557","69.1561512553599","77.3897669365397","60.9236520341174","90.2429079943676","104.582400765456","63.3618715317243","56.8966339853614","75.9398622230006","96.265835333419","67.9973063167272","102.67588919013","66.4349148295623","87.5867177515029","98.3997723899229","66.5764812258167","65.2678967984248","63.4861320137352","72.2928343213098","75.940381085029","67.1730500936096","84.9230773807049","69.7117504749895","91.7145538123714","71.2092084806682","78.1640583190529","75.9761024601394","57.0961735524797","79.5533941040885","79.7097011236947","82.8449200735704","104.541523133941","50.71922772635","86.2139419305895","71.42747419035","97.1338020247866"
"M843.5846T697.9","843.584581026806","697.887717811477","31.5616914977245","23.476997313423","23.9990410612587","9.29804273565463","43.6761080292738","20.9036036152784","33.2261269009769","34.0829927719299","24.2983724395427","27.9340209953762","31.2211566817756","13.1150815869353","24.640933351699","26.6352573512791","27.1577876983718","46.2858748181878","9.29063125462234","30.2592892544007","29.5967282193487","31.0925956671842","17.4675688231834","15.8243650995717","22.9245293353002","16.8118465701798","16.8664821726602","23.861572395063","24.5381380412304","34.6485562142594","10.9307577571742","24.5731444761077","31.3047140471773","18.5779042946618","28.7081752894494","38.0885485980102","28.9933451956794","28.8742208444123","23.9304875786615","25.5113104871827","43.647816299733","28.4032056708908"
"M843.6749T632.1","843.674867510577","632.131925224464","58.9516111970734","45.5308910960375","51.3090739900217","44.9380749434078","46.6635420207622","40.6102574204875","46.9266164201063","46.1367932412431","52.748033733722","45.8188222156787","27.8657367971924","26.9931530303074","25.352944370341","54.9270111949578","26.7504778156575","53.0252946231922","43.550435641886","35.1354942578215","49.7537081712362","46.138212535283","27.1117384749068","37.2304451934033","38.9110169079886","39.5924284076118","46.7722412142957","50.4282947838165","31.856972543299","49.78010547761","33.4492719413655","30.5504177949772","31.9517726087652","35.8647685489033","51.6810690253387","49.1072230737955","48.7263894666272","64.2788448400479","32.3457411580227","52.2092283010679","43.1311474970571","53.4127031579192"
"M844.496T613.7","844.495993508586","613.747808936721","28.3869229151169","24.4668581960136","27.026309292949","32.4233600428997","33.3338812710606","41.5958926996081","27.6298796247575","36.2742617748008","34.8207999212924","51.4896496024303","28.2966893499743","43.5309565845891","22.1366657173676","35.3843604296326","34.8926001694441","42.0394096632964","50.5876816626024","23.804801654192","32.311122741565","32.1699941721103","39.7407203029452","27.6861576885331","35.3949827871693","32.1692575496236","27.0969828531925","31.6469526340479","38.4900807225771","43.2446059224167","37.2041646005402","49.1670648106374","30.1303426564977","42.3013361112229","22.7366738739937","37.7088552528185","33.3477446962859","37.0797303975651","44.408598773598","32.543216248157","36.718240108501","33.2467645823053"
"M845.2792T18.7","845.279185866291","18.6743014490007","93.5431176570579","61.7254936781772","86.5598592379707","65.5440945582556","76.2283251885611","42.4012011857579","97.7110105841023","63.3186570984695","66.1404431332949","113.942124726018","54.341019280637","78.7835984449503","60.2084600234044","107.4318043362","96.40218796817","124.979977928976","95.9480162102013","78.1454817704291","93.6139045708943","93.3237711011472","51.2631852810084","68.7244269245793","48.5973626035175","87.5839299967116","95.2302058159901","85.9590928511238","85.3602084004908","79.100727149856","70.4212361635295","80.2490793051498","64.8922156799258","63.0943531097944","61.9651626873383","108.086437172644","114.769049671634","80.1744575841925","90.784743687994","82.9967381578792","88.7479523001057","78.3509135068492"
"M845.5017T613","845.501696579623","612.962290016404","21.370368043341","18.1597601915849","11.5630258571883","26.0084483013308","31.1819309327654","19.8212136045148","24.8460675695739","23.5613159853092","13.2288018361415","22.1368974588053","17.6946666467118","32.1227314704758","18.2162334077293","19.8106540885783","20.4408980847714","26.3697866917209","24.7465635224164","17.5784764800027","26.5285227815184","22.0740951043276","19.8551913167689","21.4846925223246","20.9198207564608","17.6151181569424","25.1662832960983","19.9385478643614","30.2485708367819","27.4966405881205","23.0945629071211","24.8699583796933","17.5862776576543","27.0394073389416","16.5368263260518","15.3213037615329","20.9497752234565","18.6875567982585","18.5728134212837","28.0582426245429","23.2075390270306","20.866621808731"
"M846.2815T18.7","846.281490027029","18.6978584672635","25.3398835332653","17.5849687037518","36.3782821022117","19.4145823447553","21.198987614191","13.5506898002966","25.2158192143404","22.2916775070672","22.9775326134541","41.8411751403692","19.4612530950337","28.8170243157478","19.3646098453197","31.16979692567","21.8153227807198","34.7007987845099","30.6383121538342","27.5636064219322","26.9876653595096","36.3863562036739","19.4470017391853","23.4231056024361","22.9984777136292","30.6312850258721","25.929181587187","25.8831385047418","29.362703642432","34.1480496858015","23.42702991425","30.0318957465208","21.6808809411067","16.9950182176717","20.5192320977231","31.7693330096745","30.6190019174101","34.6023909129845","26.5245549499294","41.1970113283196","26.9100414247877","28.1484982566226"
"M850.6186T625.7","850.618613701854","625.675633296133","292.20219192708","182.868392959139","210.760513000552","201.746308290927","276.203352662731","200.286008941355","228.07266783758","226.199273205274","204.958899351662","370.279214651462","181.215129419331","281.832704492903","160.4358544293","256.805817111268","249.746265902969","370.471058579376","242.771052554886","179.523992061511","337.574671768578","312.470392572655","202.879823006074","235.528314698724","269.779451326453","235.583710292261","248.53669044446","244.348212497176","303.920031584406","381.733684741234","287.389137810806","226.917311794354","204.470981754049","305.154089138268","260.304906219375","324.47230261913","274.865385044468","370.684355389812","248.585009790768","297.752109827692","304.044319566186","249.053387126804"
"M851.6231T625.6","851.623128271294","625.648674768693","138.691831641055","92.5935833647374","102.039058823379","103.408426026498","160.243515334821","118.92794647516","122.367377307591","118.057846398977","109.29148265957","201.007740870118","90.1978418573244","137.060650084391","69.9335057367503","113.891731628595","121.318438442777","189.93466191254","123.219111378013","85.9812141270457","183.112031410661","154.824408934415","107.627686505328","132.415031323767","144.542850944701","123.036642890862","135.893860629716","116.041040622777","153.517640660859","192.225550596303","138.67840060567","108.614911334138","108.052168266207","138.60446474425","141.923659211701","149.106366711758","136.682652209813","213.275836510485","134.701873286176","162.28165830917","169.322135200575","134.18208206899"
"M852.6201T625.7","852.620145713335","625.710434386437","124.52051555425","89.7091212782507","93.3411354506316","89.9892162802316","134.823781567634","94.135542887289","114.353454784359","114.117338440688","123.194123063236","188.498176092944","82.5312009751033","138.729494474612","86.4834532662826","118.997836197042","107.240379104391","171.177267625335","118.776779638358","80.6968097479221","160.360157277191","145.862720746711","106.090534147525","128.917844352933","139.324692090961","98.5020688149252","118.770926052573","104.61206537858","140.711206062657","187.675492179047","131.018223569394","113.523214454224","101.975577113395","124.145549930407","137.482675471852","151.062067573181","140.091617740516","177.326059483257","121.883229416897","126.456799616601","146.108232700495","134.939805368835"
"M853.2789T437.9","853.27887789014","437.867746427817","15.6918056733812","10.4685537534707","15.6675992174872","10.1967358049157","23.1217853791168","6.60654703935112","15.6882622611148","14.8942088805592","12.6735563100123","18.4490176878585","28.76161698735","16.5297230530331","33.3136211157959","21.7518530014213","23.772418778051","23.1352968371821","12.6709469116361","22.1149349909388","28.1500814087412","19.9923248874256","18.2019313542608","7.72332009587792","26.5359549001332","13.2473391878389","14.3377106701581","11.6111441788904","12.6927431584625","25.9685064902843","16.0264751906371","7.6995623427879","21.444135481067","15.9584800885477","25.973622505087","13.750386729154","19.8262928856839","15.3954578302389","7.71266179907004","28.2135049402383","15.4297038358791","14.3139402776856"
"M853.6216T625.7","853.621599008346","625.66919549751","55.4037962026778","39.1793065352226","34.9423514540395","38.8611009040875","62.463249608667","38.8735531137354","57.4210379119001","41.1258044949111","49.4720976707104","80.9598602918632","33.8138440602729","57.574012081328","26.8309233026481","53.6935466002851","51.0839374820353","71.1722774439514","46.7709193322612","42.5161436216513","78.7618862181116","55.2425690632645","42.7430177047364","47.100026742215","50.391090576195","60.4813109498282","47.1031423035456","49.4141456156667","61.4855463427702","80.5817241539335","53.6508628706106","43.8363170806337","43.9805544640644","65.8853826802842","64.5890909959417","76.083483081311","61.3746433888546","85.7419136435018","53.5226418568345","52.9601131278177","66.2265569840984","50.4121197552304"
